TCGA	Tissue	Group	Pos	Score	IFNA1	IFNA2	IFNGR1	POLR3B	IRF3	IFNGR2	IFNE	TBK1	IFNAR1	IFNB1	TMEM173	POLR3A	IFNG	IFNAR2	IFNK	DDX58
TCGA-EJ-5498	prad	WT	0	-405.98978	0.0	0.6191	11.3814	8.3665	8.7699	11.0151	2.0757	9.3526	11.4761	0.0	9.415	9.2572	2.7856	8.6113	0.0	9.64
TCGA-34-5240	lusc	WT	0	26.53703	0.0	0.0	10.8156	7.4148	9.7621	11.4533	0.447	9.2068	10.8249	0.0	8.5131	8.0873	0.7879	8.6438	0.0	9.8703
TCGA-C8-A134	brca	WT	0	579.86873	0.0	0.0	11.6015	7.5691	9.2751	11.1057	0.2772	9.9748	10.6325	1.3117	9.0528	9.3917	4.2954	9.2602	0.0	11.0089
TCGA-MI-A75E	lihc	WT	0	298.95477	0.0	0.0	10.8432	8.8848	10.6752	10.0562	0.0	9.3226	10.7064	0.0	8.5982	8.3309	2.1306	8.7863	0.0	9.4283
TCGA-ER-A1A1	skcm	WT	0	3006.65022	0.0	0.0	11.407	8.1249	10.7087	10.6027	0.0	9.7195	10.94	0.0	10.0408	9.3796	3.9504	10.0882	1.0235	9.3349
TCGA-MY-A5BE	cesc	WT	0	3002.06812	0.5686	0.0	11.2553	8.0773	12.3208	11.4096	4.9293	9.8848	10.6073	2.4189	10.9115	7.9618	7.406	9.3437	0.0	11.4407
TCGA-G9-6367	prad	WT	0	-920.36425	0.0	0.0	10.6766	8.0176	9.3378	11.0177	0.0	8.9253	11.1525	0.0	9.3128	9.0316	1.479	7.4831	0.0	8.3215
TCGA-05-4415	luad	WT	0	52.89116	0.0	0.0	10.0829	8.3775	9.7866	11.785	5.1015	9.917	11.0878	0.0	7.4712	10.2139	5.506	9.7048	0.0	10.0439
TCGA-EI-7002	read	WT	0	-270.93033	0.0	0.0	9.6218	8.2032	9.8248	10.9644	1.08	9.4684	9.9094	0.0	9.5486	9.0842	0.4555	8.5903	0.4555	8.5405
TCGA-55-6712	luad	WT	0	1724.55413	0.0	0.0	11.285	7.8027	10.01	11.529	2.4545	8.3699	10.8755	0.0	11.2824	8.4935	4.309	9.3214	0.0	8.9482
TCGA-GU-A42R	blca	WT	0	-1024.04981	0.8976	0.0	9.976	8.3595	11.868	12.3397	4.8166	9.8035	11.1905	0.0	8.7592	8.9811	1.1981	9.1468	0.0	9.2632
TCGA-EA-A3QE	cesc	WT	0	1681.67407	0.6193	0.0	11.6018	8.1156	10.992	10.9785	6.127	10.2047	10.7253	0.0	11.8752	8.7187	6.7931	9.096	1.9813	10.6503
TCGA-BH-A0BW	brca	WT	0	1339.35134	0.0	0.0	11.5197	8.4509	9.7187	11.9083	1.981	9.6568	11.4952	3.5004	10.281	8.8095	4.7829	10.5129	1.0741	11.3691
TCGA-BP-5000	kirc	WT	0	1418.09085	0.5385	0.0	11.0115	7.1515	10.2304	11.1624	1.4906	9.0236	11.1538	0.0	10.6349	8.2868	4.3223	9.358	0.0	9.354
TCGA-CZ-5989	kirc	WT	0	-532.74429	0.4148	0.0	10.1958	8.8745	9.3076	10.1543	1.7363	9.1214	11.6065	0.7366	8.7617	9.1665	0.4148	8.5456	0.0	9.5802
TCGA-BT-A3PK	blca	WT	0	477.63150	0.0	0.0	11.1403	8.4821	10.5053	12.8042	2.1192	9.5074	10.57	1.6126	11.5494	9.869	3.166	9.2784	0.0	10.622
TCGA-EK-A2RL	cesc	WT	0	-651.28168	0.3042	0.0	11.4297	8.0111	10.2827	10.5176	5.4957	9.2604	10.2129	0.0	9.739	8.1606	2.2494	7.9922	0.0	8.2928
TCGA-N5-A4RV	ucs	WT	0	-599.13077	0.0	0.0	9.9415	7.1445	10.8972	12.2431	1.057	7.7979	10.5328	0.0	10.6097	9.0439	0.0	8.3437	0.0	6.5864
TCGA-CE-A485	thca	WT	0	282.17660	1.5095	0.0	11.4841	7.6607	10.7884	11.2514	6.7369	9.3139	10.7946	0.0	10.9751	8.4714	1.6856	8.7634	0.0	8.9414
TCGA-BP-4761	kirc	WT	0	905.21792	0.0	0.0	10.0348	6.1606	11.401	11.767	1.3224	9.4196	10.743	1.0004	9.9396	8.5725	4.7286	8.8636	0.0	10.4249
TCGA-HL-7533	hnsc	WT	0	669.31570	1.4977	0.0	11.7995	8.2162	10.6491	11.4742	5.4399	9.4625	9.9514	0.0	8.9992	9.0272	5.9353	8.408	0.9351	10.9146
TCGA-G3-A3CJ	lihc	WT	0	-255.93192	0.0	0.0	11.1969	7.7618	10.7945	9.8215	0.0	8.7911	11.5339	0.0	6.2149	7.4198	0.0	8.4252	0.0	9.2349
TCGA-EM-A2CR	thca	WT	0	-168.12058	0.0	0.0	9.2637	7.8324	11.8543	11.4621	0.9795	8.4121	10.6418	0.0	10.8521	7.2398	0.0	7.6924	0.0	8.3851
TCGA-F5-6571	read	WT	0	579.71659	0.0	0.0	10.7619	7.5303	10.1189	11.0265	0.0	9.5524	10.812	0.0	9.7597	9.663	2.8118	9.0284	0.0	8.909
TCGA-D3-A3C8	skcm	WT	0	3428.50469	0.0	0.0	10.2238	7.154	10.7266	11.8246	1.5545	9.7338	10.4338	0.5698	10.0262	8.6718	9.1278	9.103	0.0	10.6922
TCGA-49-4501	luad	WT	0	1166.91804	0.0	0.0	11.5487	8.2705	10.5798	12.4472	0.3382	8.8142	11.6423	0.612	11.3404	8.5358	2.3112	10.8424	0.0	9.235
TCGA-F5-6814	read	WT	0	-23.27350	0.0	0.0	10.3743	8.2441	10.6396	10.5314	1.2753	9.2949	10.3475	0.0	8.2203	9.3407	4.1449	8.3629	0.0	9.12
TCGA-50-5051	luad	WT	0	-204.87203	0.8275	0.0	10.5484	8.1523	10.2486	10.39	2.6831	9.9345	9.975	0.0	10.262	9.1058	0.0	8.4198	0.0	8.1795
TCGA-BH-A1F2	brca	WT	0	-195.69873	0.0	0.0	11.8883	8.0959	9.1191	10.6846	2.5654	9.306	11.2548	0.6587	9.5224	9.1524	1.4522	9.0672	0.0	9.6469
TCGA-BP-5202	kirc	WT	0	649.70671	0.0	0.0	11.1556	7.3192	9.0126	10.6999	0.3761	9.1389	11.2839	0.0	9.3739	8.8233	0.674	9.0805	0.0	9.8921
TCGA-OL-A5S0	brca	WT	0	644.94441	0.0	0.0	10.2176	7.386	10.6859	11.4562	0.0	8.7912	10.5345	1.5982	9.8566	8.2145	2.4757	8.6571	0.0	10.4334
TCGA-EK-A3GM	cesc	WT	0	-549.77016	0.0	0.0	10.9663	7.4419	10.7733	11.4989	1.5996	9.723	10.4708	1.4544	6.7898	9.0532	0.0	9.1968	0.3675	10.2597
TCGA-OR-A5JE	acc	WT	0	-386.97813	0.0	0.0	10.1657	8.5889	10.4183	10.6984	0.0	9.4619	11.2596	1.0917	7.853	8.1459	0.0	6.8994	0.0	7.7954
TCGA-WB-A81G	pcpg	WT	0	-787.30308	0.0	0.0	10.6348	8.0676	9.4031	9.8754	0.0	10.0425	10.6869	0.0	9.1612	9.0225	0.8444	8.774	0.0	8.5456
TCGA-EL-A3CO	thca	WT	0	1165.58956	0.0	0.0	11.2035	7.4535	10.3028	11.795	2.5462	9.0575	11.2517	0.0	10.1022	8.6589	4.8755	9.2136	0.0	8.6942
TCGA-CC-A3MC	lihc	WT	0	-169.71403	0.0	0.0	10.5213	8.876	10.5427	10.204	1.1584	9.0933	11.2567	0.0	7.94	8.3554	0.6925	9.0936	0.0	8.2249
TCGA-22-5477	lusc	WT	0	-226.88552	0.0	0.0	10.4225	8.3147	9.9906	10.5393	1.8478	10.3537	9.9866	0.0	8.2385	9.6677	3.0939	8.6981	0.0	7.9062
TCGA-CQ-5330	hnsc	WT	0	1343.10474	1.0938	0.0	11.3615	8.3106	10.6668	10.7015	4.6981	9.2095	10.2772	0.0	10.258	9.8648	4.7598	8.8691	2.1386	11.0476
TCGA-CE-A3ME	thca	WT	0	-369.64850	0.0	0.0	10.9094	7.7814	10.3389	11.0209	3.4924	8.8103	11.0625	1.3015	9.5286	8.7002	1.6769	8.323	0.0	8.9059
TCGA-B8-4146	kirc	WT	0	1141.96317	0.0	0.0	12.1482	8.4072	7.4048	10.6159	0.5128	10.8238	12.7373	0.0	7.3392	8.0832	5.6828	9.2751	0.5128	10.377
TCGA-IA-A40X	kirp	WT	0	142.98293	0.0	0.0	10.2882	7.5968	10.2818	11.0046	3.4415	8.6277	10.2757	0.0	6.7933	8.0343	0.5555	8.5875	0.0	9.1826
TCGA-D8-A27K	brca	WT	0	310.29238	0.0	0.0	11.3342	8.4569	8.5777	11.507	0.4066	9.6817	11.0107	0.0	8.6863	9.4767	2.1959	8.6623	0.0	10.1959
TCGA-DD-A73C	lihc	WT	0	-303.44105	0.0	0.0	10.1786	8.8877	9.0596	8.6475	0.0	9.5984	11.5832	0.0	8.2997	9.2109	0.6786	8.9101	0.0	8.0963
TCGA-B8-4622	kirc	WT	0	1409.55808	0.0	0.0	11.2603	8.3949	8.706	10.2763	0.6082	9.2535	10.9224	0.0	9.6545	8.5463	0.6082	8.5807	0.0	9.3735
TCGA-KN-8423	kich	WT	0	-834.05478	0.0	0.0	10.1995	8.6492	10.0596	10.3215	2.3163	9.1	11.1386	0.0	8.9554	8.6547	0.9401	8.7227	0.0	9.189
TCGA-EL-A3GV	thca	WT	0	234.80782	0.0	0.0	11.5892	7.8384	9.9438	10.9804	3.033	9.0938	11.6411	1.0189	10.3516	8.8641	2.2521	9.1412	0.0	8.8893
TCGA-C8-A1HF	brca	WT	0	939.73140	0.0	0.0	10.5999	8.601	9.6172	10.6762	0.0	9.8186	10.2927	0.9191	8.7996	9.0029	5.8287	8.3161	0.0	10.2841
TCGA-55-6975	luad	WT	0	320.19810	0.0	0.0	11.6072	8.2538	9.6611	10.4276	1.4855	9.0987	10.8594	0.0	11.0534	8.4559	1.8876	9.2832	0.0	9.0772
TCGA-QR-A7IP	pcpg	WT	0	-1374.71648	0.0	0.0	10.3711	8.4029	9.5414	9.7829	0.0	9.6005	10.6445	0.0	8.4199	9.2101	0.0	8.509	0.0	7.7017
TCGA-CN-4735	hnsc	WT	0	1041.26162	0.0	0.0	13.4846	8.4336	11.0296	11.0408	0.0	9.1916	10.7815	0.0	10.6676	9.3191	5.2589	8.8154	0.0	9.1439
TCGA-EW-A1IZ	brca	WT	0	2031.78625	0.0	0.0	10.5376	7.8837	10.4037	11.2811	0.8916	9.5436	10.7874	0.0	9.5851	8.358	6.6219	8.6719	0.0	9.0761
TCGA-69-7974	luad	WT	0	1577.74119	0.0	0.0	10.8781	7.2979	10.0808	11.7051	2.9004	9.3212	10.8432	0.3717	10.7814	8.7951	4.197	9.8576	0.0	9.6652
TCGA-B1-A655	kirp	WT	0	556.41921	0.0	0.0	11.3425	8.1404	8.5468	11.1231	1.4541	9.5644	11.3556	0.0	7.149	8.8831	0.4308	9.36	0.4308	10.1691
TCGA-EJ-5526	prad	WT	0	-596.06136	0.4169	0.0	11.1516	8.7059	9.1453	11.1565	1.4199	10.0106	11.523	0.0	9.0209	9.3973	1.0039	8.495	0.0	9.8418
TCGA-E2-A1L7	brca	WT	0	794.26269	0.9786	0.0	10.2686	8.3342	9.9385	10.8384	1.5563	9.3967	10.9886	0.0	9.5926	10.4848	4.2445	8.7958	0.0	10.9089
TCGA-EE-A3J7	skcm	WT	0	-720.41899	0.0	0.0	10.2567	8.5733	9.1873	10.5563	0.0	8.9924	10.5134	0.388	8.6306	10.1931	3.8961	8.9147	0.0	7.6219
TCGA-SP-A6QH	pcpg	WT	0	-502.64155	0.0	0.0	11.259	6.7194	10.695	10.2953	0.0	8.8477	10.2285	0.0	10.2659	7.723	0.0	7.8517	0.0	8.0829
TCGA-CJ-5680	kirc	WT	0	-307.77625	0.0	0.0	10.5258	7.5698	9.2266	11.0723	0.4316	9.1778	11.6962	0.0	9.0621	9.0055	0.7633	10.0005	0.0	9.6418
TCGA-BH-A0B3	brca	WT	0	771.52202	0.0	0.0	11.5807	8.2688	9.3336	10.9679	3.361	9.6931	11.2491	0.0	9.6339	9.2551	2.8446	9.056	0.0	10.804
TCGA-BH-A0DS	brca	WT	0	493.96635	0.0	0.0	10.7075	7.7808	9.1025	11.5942	0.0	9.5898	10.8426	0.5657	9.8071	8.7472	2.6509	8.5321	0.0	9.6076
TCGA-G3-A7M9	lihc	WT	0	-971.62086	0.0	0.0	10.5978	9.7605	10.6947	11.0684	0.4774	9.5003	10.3795	1.1221	6.5895	9.9359	1.3611	8.7654	0.0	8.2469
TCGA-AA-3518	coad	WT	0	572.06879	0.0	0.0	11.4846	8.1374	9.7264	11.989	0.0	8.867	10.9967	0.0	9.6602	8.4815	1.7527	8.7501	0.0	9.9883
TCGA-BT-A2LB	blca	WT	0	816.63477	0.0	0.0	10.7534	8.3938	11.6472	11.4112	1.6489	9.1787	10.425	0.0	9.9356	8.9814	1.0482	9.2679	1.4751	9.7801
TCGA-06-5412	gbm	WT	0	1554.20973	0.0	0.0	12.3992	7.808	9.7237	11.5279	0.0	9.2686	11.2044	0.0	9.8936	8.6402	0.6134	9.7551	0.6134	8.4803
TCGA-EL-A3GS	thca	WT	0	-526.54010	0.0	0.0	11.0721	8.2263	9.6896	11.2234	1.5346	9.2101	11.4968	0.9624	9.7714	9.0498	0.9624	8.5986	0.0	10.2192
TCGA-HI-7168	prad	WT	0	-1186.96146	0.0	0.0	10.4414	7.8248	10.2804	11.2157	0.4799	8.9698	10.9548	0.0	9.1639	8.4026	0.0	8.0968	0.0	8.4144
TCGA-CI-6624	read	WT	0	240.97607	0.5468	0.0	10.9261	8.3026	9.862	11.0016	0.9424	9.2168	10.3832	0.0	9.5505	9.0599	1.5076	8.9856	0.0	8.521
TCGA-MP-A4TC	luad	WT	0	1139.86142	0.0	0.0	10.8079	7.4268	11.0973	11.0939	4.9972	9.1448	10.6809	0.0	10.7798	8.9342	5.4367	9.4895	0.0	10.0263
TCGA-DU-8164	lgg	WT	0	-1502.90181	0.0	0.0	10.4961	8.4667	7.9522	9.2107	0.3549	8.9688	11.1568	0.0	6.8463	9.5685	0.0	8.4089	0.0	8.3346
TCGA-CJ-4884	kirc	WT	0	1629.40851	0.0	0.0	11.1708	7.6029	9.6784	11.2157	1.0351	9.5928	11.0984	0.4326	9.4076	8.5231	4.4812	10.073	0.4326	10.7567
TCGA-BC-A69H	lihc	WT	0	389.06436	0.0	0.0	10.056	7.9778	11.9919	10.2681	0.0	8.0511	10.8578	0.0	7.5423	8.191	1.6735	8.6969	0.0	7.4905
TCGA-EL-A4KG	thca	WT	0	457.10273	0.0	0.0	11.0327	7.5908	10.8316	11.5387	4.3369	9.1454	10.9744	2.2755	10.054	8.2971	0.0	8.7285	0.0	10.6619
TCGA-EJ-7317	prad	WT	0	-1316.65619	0.0	0.0	11.1282	8.5753	9.1809	11.0147	0.0	9.4642	11.4082	0.0	8.7736	9.1147	0.7754	7.909	0.0	8.6385
TCGA-CR-7401	hnsc	WT	0	211.68601	0.5762	0.0	12.0183	8.6299	9.8488	11.5159	2.6779	9.1232	10.3684	0.0	10.6919	9.4652	1.5673	8.5292	1.9801	9.9063
TCGA-EM-A2CJ	thca	WT	0	-1168.73047	0.0	0.0	10.1051	8.0663	9.9116	11.4999	0.0	8.9504	11.3646	0.4546	9.3283	8.246	0.0	7.8728	0.0	8.4477
TCGA-B6-A40C	brca	WT	0	101.88302	0.0	0.0	9.9839	7.9167	10.548	11.2037	0.8665	9.1397	10.3582	0.0	10.0153	9.0588	1.6759	7.86	0.0	9.7562
TCGA-B0-4846	kirc	WT	0	1338.62622	0.4321	0.0	11.2242	7.2858	9.8143	11.7214	1.4573	9.6425	11.534	0.0	9.9224	8.9708	4.5235	9.2876	0.0	10.495
TCGA-CV-5440	hnsc	WT	0	-522.82056	1.0598	0.0	11.0789	7.3307	10.3806	10.6283	5.0442	9.2294	9.6523	0.0	8.9032	8.9129	1.6641	8.2016	0.0	9.5968
TCGA-B0-4814	kirc	WT	0	313.10229	0.0	0.0	10.2692	6.1924	10.1013	10.9585	0.8903	9.1383	11.1859	0.0	9.3747	8.8675	1.648	8.9655	0.5128	10.1976
TCGA-CN-6022	hnsc	WT	0	815.87456	0.0	0.0	11.3657	8.1738	10.3953	11.4737	0.4546	9.2887	10.4442	0.4546	9.3973	9.2259	0.7997	8.9974	0.0	9.1824
TCGA-BH-A1FM	brca	WT	0	-472.24490	0.0	0.0	10.1423	9.3448	7.5493	11.3853	1.4918	10.8869	11.8568	0.4463	8.1884	8.4075	1.2927	8.2981	0.0	9.5816
TCGA-EJ-7783	prad	WT	0	-219.53806	0.0	0.0	10.8895	8.0935	9.4539	10.2534	0.0	9.4672	10.4713	0.0	9.2224	8.3904	0.5352	8.4203	0.0	9.1376
TCGA-E9-A22B	brca	WT	0	-62.41063	0.0	0.0	10.9171	8.1251	9.2972	10.6991	0.7126	9.8016	11.0342	0.7126	9.5297	9.676	1.1875	8.0118	0.0	10.6365
TCGA-27-2524	gbm	WT	0	489.66348	0.0	0.0	10.9158	7.7348	10.822	12.2431	0.0	9.144	10.6379	0.6771	8.2424	8.3523	0.0	9.5893	0.0	8.5028
TCGA-DD-A4NH	lihc	WT	0	409.75197	0.0	0.0	10.4917	8.7385	10.6876	11.5733	0.0	9.7887	10.7975	0.0	7.383	8.5708	1.0548	9.4292	0.0	8.5272
TCGA-FK-A3SH	thca	WT	0	-695.86811	1.6759	0.0	10.3001	7.17	11.5992	12.2253	8.2565	8.834	10.524	0.7024	10.3945	7.7474	0.3935	8.0055	0.0	8.81
TCGA-27-2521	gbm	WT	0	-897.68113	0.0	0.0	11.0497	9.1009	8.6292	10.0608	0.0	8.4779	9.8469	0.0	7.7898	9.1442	0.0	8.6077	0.0	7.7955
TCGA-BH-A18K	brca	WT	0	-693.71756	0.0	0.9507	11.234	8.2376	9.4429	10.5989	2.7218	9.2596	11.1453	0.0	8.5017	9.3987	1.5189	8.5694	0.0	9.6547
TCGA-E8-A418	thca	WT	0	-0.30649	0.3333	0.0	11.0269	7.8222	10.5505	11.7051	3.2594	9.5547	11.2042	1.8475	10.8195	8.3411	3.298	8.48	0.0	9.1386
TCGA-E2-A10C	brca	WT	0	686.16081	0.0	0.0	10.4331	7.2596	10.0204	11.0579	0.5614	11.7424	9.8672	0.5614	9.1108	10.8445	3.4582	7.7697	0.0	10.0774
TCGA-DK-A1AB	blca	WT	0	509.17372	1.7015	0.0	11.5071	8.9236	11.2695	11.6732	5.9348	9.4915	11.4651	0.0	10.2445	9.4967	3.3233	9.1773	0.4025	9.2868
TCGA-HW-A5KL	lgg	WT	0	-448.02642	0.0	0.0	10.9357	8.3914	9.2823	9.5454	1.2647	8.66	10.6141	0.0	8.2478	9.183	0.0	8.8368	0.0	8.1324
TCGA-A3-3347	kirc	WT	0	1878.13312	0.0	0.0	11.4503	8.0461	9.8695	11.8491	2.5271	9.7965	11.2064	0.5191	10.5828	9.2463	4.4739	10.313	0.0	9.4132
TCGA-B0-5088	kirc	WT	0	1490.93918	0.0	0.0	11.1282	7.4063	10.62	11.3628	0.4662	9.0658	11.0564	0.0	10.1386	8.384	2.9759	9.2629	0.4662	10.1867
TCGA-06-0211	gbm	WT	0	183.96364	0.0	0.0	11.1366	8.051	10.1104	11.11725	0.0	8.67425	11.20105	0.0	8.9821	8.50895	0.27005	9.36395	0.0	8.55245
TCGA-EE-A3J5	skcm	WT	0	909.41551	0.0	0.0	9.9406	8.5381	9.4772	11.0397	0.423	9.4925	10.4843	0.423	9.233	9.7459	5.0004	8.9996	0.0	8.5275
TCGA-CQ-6224	hnsc	WT	0	814.99492	0.0	0.0	11.373	8.3087	10.1069	10.8183	3.853	9.373	10.3083	1.4229	10.5681	9.7308	2.7476	8.9768	1.7458	11.6794
TCGA-EJ-7781	prad	WT	0	175.65496	0.0	0.0	10.8211	8.5448	9.2262	10.3537	1.0344	9.5273	11.1501	0.4323	9.0201	8.9985	2.6418	8.54	0.0	9.1204
TCGA-DU-6396	lgg	WT	0	1199.56747	0.4159	0.0	11.9862	7.4764	8.8824	10.8328	0.4159	9.1136	11.0605	0.0	9.2022	9.4628	0.0	9.353	0.4159	10.2294
TCGA-AC-A23H	brca	WT	0	-631.15011	0.4413	0.0	11.8396	8.6591	8.1747	11.1043	3.4143	9.5656	11.1202	0.0	9.5643	9.1161	0.7787	9.0658	0.4413	9.5717
TCGA-EW-A1OV	brca	WT	0	2247.54961	0.0	0.0	10.8505	8.8234	10.2903	11.6282	0.0	9.2165	10.8302	0.0	9.8418	10.9205	5.3971	9.1844	0.0	10.2286
TCGA-HT-A618	lgg	WT	0	811.30476	0.0	0.0	11.9402	7.4704	9.7788	10.5696	1.2832	8.5931	10.8751	0.0	9.2237	8.7228	0.0	8.8635	0.0	8.9377
TCGA-50-6597	luad	WT	0	1239.10843	0.0	0.0	10.8542	6.3079	10.3854	12.105	0.0	10.2744	11.9142	0.0	9.838	6.7482	3.2453	9.9946	0.0	8.7603
TCGA-CZ-5470	kirc	WT	0	1602.78420	0.4033	0.0	11.4327	7.2864	9.8034	12.0086	4.0705	9.4361	11.3569	0.0	9.2622	8.326	4.5591	9.4825	0.4033	9.988
TCGA-D8-A1JF	brca	WT	0	9.64009	0.0	0.0	11.6331	8.9754	8.3864	10.8491	0.3673	9.8339	11.0884	0.0	8.1464	9.8257	1.8516	8.1077	0.0	8.6611
TCGA-FY-A3RA	thca	WT	0	-707.21898	0.4366	0.0	11.4572	7.9827	10.2631	11.3315	4.0174	8.9646	11.1201	1.6416	8.6702	8.2538	0.4366	8.3945	0.0	8.5296
TCGA-55-6970	luad	WT	0	2556.00138	0.0	0.0	11.2782	8.2718	9.3383	10.3462	1.3819	9.1915	10.8643	0.0	10.1594	9.9307	4.0927	9.2083	0.0	10.2825
TCGA-B0-4712	kirc	WT	0	1594.79817	0.0	0.0	10.5163	9.3242	8.7511	10.4928	2.572	9.2316	11.4077	0.3503	8.4936	9.0089	0.8674	8.9252	0.0	9.5562
TCGA-AR-A24O	brca	WT	0	603.01660	0.0	0.0	11.2446	8.2421	8.5916	11.2131	0.4216	9.7278	11.3872	1.0131	9.8758	9.1717	2.1357	8.9649	0.7475	10.7827
TCGA-PJ-A5Z9	kirp	WT	0	-466.49896	0.0	0.0	10.4232	8.0719	10.2902	9.7604	5.4259	9.1762	9.565	0.0	6.5746	7.8313	0.0	8.3191	0.0	8.8605
TCGA-AH-6644	read	WT	0	-68.44928	0.0	0.0	10.9858	7.8987	9.8011	11.2505	0.5353	9.2381	10.7745	0.0	10.2614	9.2699	1.8857	9.1506	0.0	9.454
TCGA-BS-A0V7	ucec	WT	0	1183.59314	0.0	0.0	8.8304	7.9526	12.716	11.0011	0.0	6.5616	10.2028	0.0	8.6407	7.8512	0.0	6.4113	0.0	8.3662
TCGA-KN-8430	kich	WT	0	-1288.87869	0.0	0.0	9.8287	8.7304	9.7742	10.1293	0.8624	10.0079	11.1389	0.4947	8.7051	8.4939	1.9497	7.3528	0.0	7.1129
TCGA-D3-A2J7	skcm	WT	0	727.71628	0.0	0.0	9.5229	6.9095	10.034	11.8746	0.0	9.3456	11.8973	0.5941	10.1304	9.595	3.6688	9.649	0.0	9.6251
TCGA-BP-4341	kirc	WT	0	302.53329	0.0	0.0	11.2561	6.4987	10.6838	10.7631	0.5057	8.9615	10.9505	0.5057	9.4556	8.5462	0.8795	8.6108	0.5057	9.261
TCGA-L6-A4EU	thca	WT	0	407.20033	0.3686	0.0	11.0329	7.235	10.9338	11.9597	4.8699	9.1895	10.9881	0.662	11.3047	7.6903	1.6031	8.9921	0.0	8.2524
TCGA-CJ-5671	kirc	WT	0	2066.08000	0.0	0.0	11.2805	7.0237	9.7136	11.3973	1.2015	8.9536	11.1796	0.0	11.1114	8.6917	3.6666	9.272	0.0	8.9397
TCGA-66-2771	lusc	WT	0	1937.26688	0.0	0.0	13.1333	9.023	10.0932	11.4709	1.4585	9.2248	10.7614	0.0	9.8391	8.6424	5.2591	9.7975	1.1147	8.7596
TCGA-DW-7839	kirp	WT	0	-1622.41341	0.0	0.0	9.96	7.6211	10.1964	11.4463	4.2155	8.9669	10.9756	0.0	4.006	8.3551	0.0	7.8972	0.0	8.7715
TCGA-E2-A15O	brca	WT	0	-534.69451	0.0	0.0	9.7036	8.9126	9.8466	10.86	0.4978	9.8395	10.7428	0.8672	9.6047	9.5731	1.161	7.6362	0.0	10.3243
TCGA-CZ-4856	kirc	WT	0	1246.37616	0.369	0.0	11.28	8.2572	9.2058	10.9975	0.0	9.2528	11.4138	0.0	10.1612	8.4559	2.3453	9.4124	0.6628	10.69
TCGA-QR-A70M	pcpg	WT	0	-761.12558	0.0	0.0	10.4869	7.8301	9.3155	10.2525	0.0	9.7665	10.6012	0.0	7.4474	8.0056	0.0	7.5459	0.0	9.6113
TCGA-PA-A5YG	acc	WT	0	532.08797	0.0	0.0	11.4409	9.2068	10.6637	9.9851	0.9446	10.155	10.5502	0.0	8.6032	8.2882	0.9446	7.8577	0.0	8.1281
TCGA-P5-A5F1	lgg	WT	0	-312.72823	0.0	0.0	10.7603	8.5407	10.1239	9.3088	1.991	8.8444	10.2641	0.5809	7.6064	8.5953	0.0	8.139	0.0	10.2162
TCGA-12-0616	gbm	WT	0	125.18428	0.0	0.0	11.1931	7.7753	9.5415	11.471	0.8864	8.9284	10.6251	0.0	7.8725	8.0493	0.0	9.3632	0.0	8.7409
TCGA-86-7711	luad	WT	0	1246.27225	0.0	0.0	11.4634	8.5554	10.2253	11.5468	2.0831	9.8635	11.1042	0.6678	10.4172	9.4835	4.0271	8.9101	0.0	8.865
TCGA-44-7661	luad	WT	0	1668.27732	0.0	0.0	11.2062	7.9796	10.0707	10.9753	3.1387	9.2977	10.5749	0.0	11.0091	9.3642	4.3029	9.6068	0.9537	10.9773
TCGA-KL-8327	kich	WT	0	-563.30757	0.0	0.0	9.4139	7.3427	10.7241	10.4725	5.0477	8.9495	10.7217	0.0	9.336	7.471	0.0	6.5392	0.0	7.2384
TCGA-LP-A4AX	cesc	WT	0	1471.42285	0.0	0.0	11.4218	8.3971	10.8446	10.7142	5.759	9.7205	10.5802	0.0	9.6835	9.6122	7.2342	8.9554	0.6051	11.415
TCGA-66-2800	lusc	WT	0	882.70155	0.0	0.0	11.4706	8.2803	9.5433	10.8964	0.5257	9.5052	10.403	0.0	9.6433	7.8729	1.8629	8.578	0.91	9.4537
TCGA-D5-5540	coad	WT	0	-572.98099	0.0	0.0	11.3331	7.9751	10.068	11.415	0.6922	9.7738	9.7284	0.6922	8.7196	8.8562	4.0883	8.3005	0.0	8.2389
TCGA-DB-A4XB	lgg	WT	0	-862.83206	0.0	0.0	10.6064	8.5983	8.3562	9.7325	0.6186	8.8281	10.8959	0.0	6.918	9.7781	0.0	8.8908	0.6186	7.8927
TCGA-E9-A226	brca	WT	0	-538.67041	0.0	0.0	11.3888	8.3898	8.3278	10.7822	0.0	9.8135	10.7225	0.0	8.8423	9.3828	0.0	8.0973	0.0	11.2779
TCGA-66-2783	lusc	WT	0	447.98900	0.0	0.0	10.8064	8.2641	9.7672	11.6708	0.6018	9.1293	10.8867	0.6018	10.0128	9.0314	0.0	8.9389	0.0	9.4917
TCGA-HT-7474	lgg	WT	0	-1205.10222	0.7742	0.4384	10.8272	8.1116	9.1708	9.6356	1.4729	8.8605	10.7967	0.0	6.9403	9.7906	0.4384	8.1981	0.0	9.2461
TCGA-18-3407	lusc	WT	0	291.63873	0.0	0.0	11.746	7.7772	9.8139	11.0339	3.5193	9.156	10.5998	0.9646	9.5981	8.2882	3.1839	8.6216	0.5614	10.3201
TCGA-CH-5772	prad	WT	0	-846.62775	0.0	0.0	10.4724	8.2802	8.961	10.993	0.0	9.4344	11.2427	0.0	7.7284	9.4476	3.6846	7.3742	0.0	8.3691
