Sample	Project	Score
TCGA-TT-A6YP	pheochromocytoma_&_paraganglioma	-608.06485
TCGA-IR-A3LA	cervical_cancer	-247.06653
TCGA-CV-7097	head_and_neck_cancer	896.90808
TCGA-A2-A0EX	breast_cancer	-99.25982
TCGA-E2-A1LE	breast_cancer	929.23279
TCGA-KO-8407	kidney_chromophobe	-149.91490
TCGA-ER-A3ES	melanoma	-1474.17077
TCGA-EE-A2GL	melanoma	1970.10799
TCGA-E9-A1ND	breast_cancer	1746.11169
TCGA-B0-5707	kidney_clear_cell_carcinoma	135.40504
TCGA-EB-A44Q	melanoma	1605.83373
TCGA-C5-A1MJ	cervical_cancer	-5.78682
TCGA-A4-A57E	kidney_papillary_cell_carcinoma	-246.54229
TCGA-JX-A3Q0	cervical_cancer	918.67595
TCGA-HC-A631	prostate_cancer	-1283.13095
TCGA-C5-A1M5	cervical_cancer	740.91187
TCGA-A2-A3Y0	breast_cancer	853.19630
TCGA-G3-A7M5	liver_cancer	-174.68868
TCGA-CZ-5468	kidney_clear_cell_carcinoma	937.71895
TCGA-55-8302	lung_adenocarcinoma	760.01405
TCGA-18-3414	lung_squamous_cell_carcinoma	376.17061
TCGA-EB-A1NK	melanoma	53.63686
TCGA-DJ-A2PZ	thyroid_cancer_	-23.97662
TCGA-Q1-A73O	cervical_cancer	495.99290
TCGA-FE-A236	thyroid_cancer_	-701.76581
TCGA-22-5473	lung_squamous_cell_carcinoma	-103.40127
TCGA-EE-A2MH	melanoma	1472.68815
TCGA-BP-4807	kidney_clear_cell_carcinoma	941.29375
TCGA-CJ-4923	kidney_clear_cell_carcinoma	1741.04496
TCGA-D8-A1JB	breast_cancer	1308.75465
TCGA-BT-A20W	bladder_cancer	967.61432
TCGA-49-4487	lung_adenocarcinoma	1750.25143
TCGA-DJ-A1QE	thyroid_cancer_	-365.18832
TCGA-AC-A3W7	breast_cancer	-341.40989
TCGA-CV-6945	head_and_neck_cancer	-480.77444
TCGA-ER-A42K	melanoma	-398.38391
TCGA-ER-A2NG	melanoma	2030.98304
TCGA-OR-A5JT	adrenocortical_cancer	-694.09968
TCGA-CN-4725	head_and_neck_cancer	-525.63312
TCGA-EB-A3XB	melanoma	236.76525
TCGA-EW-A1J5	breast_cancer	1068.38324
TCGA-DD-A118	liver_cancer	455.79618
TCGA-D3-A51J	melanoma	1958.35269
TCGA-BF-A5EO	melanoma	548.53980
TCGA-SR-A6MT	pheochromocytoma_&_paraganglioma	-1052.23628
TCGA-J4-A6G3	prostate_cancer	43.32451
TCGA-A2-A0T3	breast_cancer	-954.21998
TCGA-EM-A1YA	thyroid_cancer_	-1042.01153
TCGA-CV-7437	head_and_neck_cancer	50.27626
TCGA-Q1-A6DT	cervical_cancer	-375.58274
TCGA-ET-A3DR	thyroid_cancer_	-1126.97122
TCGA-DK-A1AF	bladder_cancer	1144.97830
TCGA-H2-A3RI	thyroid_cancer_	-73.79538
TCGA-14-0817	glioblastoma	1250.60773
TCGA-EM-A22K	thyroid_cancer_	-753.52593
TCGA-B0-5116	kidney_clear_cell_carcinoma	-3.16157
TCGA-OR-A5J6	adrenocortical_cancer	64.26385
TCGA-50-5941	lung_adenocarcinoma	2174.39521
TCGA-22-5491	lung_squamous_cell_carcinoma	-165.84236
TCGA-D9-A4Z5	melanoma	-88.88115
TCGA-CV-6950	head_and_neck_cancer	-38.27869
TCGA-EM-A2CL	thyroid_cancer_	-1350.98885
TCGA-EE-A3JD	melanoma	2555.57555
TCGA-G9-6496	prostate_cancer	-770.53299
TCGA-A7-A3IZ	breast_cancer	-549.19014
TCGA-HE-7129	kidney_papillary_cell_carcinoma	-1091.39751
TCGA-A8-A09T	breast_cancer	-162.62566
TCGA-37-4133	lung_squamous_cell_carcinoma	592.12710
TCGA-GL-A59T	kidney_papillary_cell_carcinoma	167.52747
TCGA-E2-A15K	breast_cancer	813.21277
TCGA-44-6145	lung_adenocarcinoma	1890.67063
TCGA-RW-A688	pheochromocytoma_&_paraganglioma	-1474.83850
TCGA-BH-A204	breast_cancer	-849.74736
TCGA-HT-7693	lower_grade_glioma	103.59375
TCGA-66-2727	lung_squamous_cell_carcinoma	347.82825
TCGA-EE-A3AG	melanoma	-951.85549
TCGA-E8-A415	thyroid_cancer_	-361.72116
TCGA-A2-A0YL	breast_cancer	96.81695
TCGA-D8-A146	breast_cancer	71.80916
TCGA-50-6673	lung_adenocarcinoma	552.93738
TCGA-E2-A1B0	breast_cancer	239.08788
TCGA-AR-A2LQ	breast_cancer	265.80871
TCGA-A8-A06Z	breast_cancer	-578.95739
TCGA-D8-A1X8	breast_cancer	350.76017
TCGA-OR-A5LG	adrenocortical_cancer	-213.82117
TCGA-55-8207	lung_adenocarcinoma	1218.21701
TCGA-49-6744	lung_adenocarcinoma	1577.81379
TCGA-55-7281	lung_adenocarcinoma	1660.24875
TCGA-IR-A3LH	cervical_cancer	2249.22719
TCGA-AN-A0XT	breast_cancer	-595.40304
TCGA-HP-A5N0	liver_cancer	3.70947
TCGA-46-6025	lung_squamous_cell_carcinoma	-236.54962
TCGA-AZ-4616	colon_cancer	-53.55609
TCGA-DU-7015	lower_grade_glioma	370.38317
TCGA-DU-7006	lower_grade_glioma	598.93268
TCGA-EL-A3ZQ	thyroid_cancer_	-356.11726
TCGA-D3-A2JP	melanoma	1124.41864
TCGA-D3-A1QA	melanoma	122.49725
TCGA-22-5472	lung_squamous_cell_carcinoma	2004.86273
TCGA-66-2792	lung_squamous_cell_carcinoma	-151.88201
TCGA-DH-5144	lower_grade_glioma	-1102.24225
TCGA-G9-7521	prostate_cancer	152.64980
TCGA-OR-A5LN	adrenocortical_cancer	612.51741
TCGA-99-8033	lung_adenocarcinoma	1082.74355
TCGA-ER-A19L	melanoma	-389.60325
TCGA-C5-A1BI	cervical_cancer	1119.31026
TCGA-AR-A1AM	breast_cancer	86.11790
TCGA-OR-A5J8	adrenocortical_cancer	1577.32169
TCGA-RW-A7CZ	pheochromocytoma_&_paraganglioma	-1220.60911
TCGA-AA-3660	colon_cancer	858.43447
TCGA-B6-A0RT	breast_cancer	2815.76013
TCGA-A3-3370	kidney_clear_cell_carcinoma	1580.06446
TCGA-HT-7689	lower_grade_glioma	-456.15799
TCGA-DD-A39Y	liver_cancer	-457.30334
TCGA-D9-A3Z4	melanoma	575.45160
TCGA-EL-A3CP	thyroid_cancer_	-845.76455
TCGA-06-2569	glioblastoma	-1434.95000
TCGA-KL-8340	kidney_chromophobe	-736.39589
TCGA-CV-7095	head_and_neck_cancer	26.21790
TCGA-49-6742	lung_adenocarcinoma	-310.81192
TCGA-DA-A1IB	melanoma	3258.09105
TCGA-DM-A1HA	colon_cancer	-693.17723
TCGA-AA-3525	colon_cancer	1728.48652
TCGA-CM-6164	colon_cancer	-262.64031
TCGA-DM-A1D7	colon_cancer	-550.90629
TCGA-RC-A6M6	liver_cancer	-510.47365
TCGA-CI-6621	rectal_cancer	229.58665
TCGA-EL-A3GZ	thyroid_cancer_	-1036.34343
TCGA-HC-7745	prostate_cancer	-136.76124
TCGA-AO-A12F	breast_cancer	-658.47032
TCGA-BP-5190	kidney_clear_cell_carcinoma	514.21989
TCGA-FU-A3NI	cervical_cancer	79.63699
TCGA-BP-5010	kidney_clear_cell_carcinoma	848.78298
TCGA-OR-A5K6	adrenocortical_cancer	-440.21262
TCGA-73-4670	lung_adenocarcinoma	182.59732
TCGA-A8-A06O	breast_cancer	-67.76263
TCGA-BP-4971	kidney_clear_cell_carcinoma	1806.05465
TCGA-ER-A19S	melanoma	2641.83271
TCGA-HW-7490	lower_grade_glioma	-425.06470
TCGA-KC-A4BL	prostate_cancer	-560.55771
TCGA-A2-A0EY	breast_cancer	317.81610
TCGA-PK-A5H8	adrenocortical_cancer	-523.92858
TCGA-AR-A1AU	breast_cancer	-424.90429
TCGA-E1-5307	lower_grade_glioma	-492.49812
TCGA-EJ-5521	prostate_cancer	-763.03926
TCGA-DJ-A1QF	thyroid_cancer_	-564.09887
TCGA-EM-A4FR	thyroid_cancer_	-362.43829
TCGA-EI-6510	rectal_cancer	-418.51723
TCGA-CR-7373	head_and_neck_cancer	1219.11352
TCGA-D8-A27G	breast_cancer	417.65625
TCGA-C5-A7X3	cervical_cancer	709.78659
TCGA-06-0750	glioblastoma	613.65859
TCGA-05-5429	lung_adenocarcinoma	-67.00696
TCGA-BQ-5887	kidney_papillary_cell_carcinoma	534.40717
TCGA-S7-A7X0	pheochromocytoma_&_paraganglioma	-520.12236
TCGA-EL-A3H3	thyroid_cancer_	1063.47707
TCGA-BH-A0HN	breast_cancer	-430.37358
TCGA-71-6725	lung_adenocarcinoma	141.17115
TCGA-66-2766	lung_squamous_cell_carcinoma	-69.02889
TCGA-RW-A684	pheochromocytoma_&_paraganglioma	-900.99119
TCGA-C8-A27B	breast_cancer	1070.81492
TCGA-21-1078	lung_squamous_cell_carcinoma	-749.42198
TCGA-GL-8500	kidney_papillary_cell_carcinoma	-675.13549
TCGA-D6-6827	head_and_neck_cancer	-374.44196
TCGA-56-6546	lung_squamous_cell_carcinoma	1428.93100
TCGA-EL-A4K6	thyroid_cancer_	-1146.04990
TCGA-IB-7646	pancreatic_cancer	1064.67282
TCGA-18-3417	lung_squamous_cell_carcinoma	417.58516
TCGA-B0-4836	kidney_clear_cell_carcinoma	1365.80958
TCGA-BP-4960	kidney_clear_cell_carcinoma	1461.52017
TCGA-39-5028	lung_squamous_cell_carcinoma	785.02509
TCGA-HT-7483	lower_grade_glioma	-982.64986
TCGA-DK-A2I2	bladder_cancer	1114.64524
TCGA-DQ-7592	head_and_neck_cancer	327.08640
TCGA-38-4626	lung_adenocarcinoma	1926.46822
TCGA-GV-A3QH	bladder_cancer	-1107.88772
TCGA-B8-5546	kidney_clear_cell_carcinoma	-655.51654
TCGA-33-4586	lung_squamous_cell_carcinoma	-415.86649
TCGA-KN-8427	kidney_chromophobe	-761.74717
TCGA-KN-8435	kidney_chromophobe	-493.67129
TCGA-KM-8439	kidney_chromophobe	-454.76996
TCGA-CH-5761	prostate_cancer	-1017.39502
TCGA-EM-A3O8	thyroid_cancer_	-1109.83123
TCGA-CH-5740	prostate_cancer	-802.99934
TCGA-BH-A0BJ	breast_cancer	-420.60912
TCGA-GL-6846	kidney_papillary_cell_carcinoma	-1224.53647
TCGA-UB-A7ME	liver_cancer	594.97861
TCGA-28-1753	glioblastoma	989.73582
TCGA-WB-A81Q	pheochromocytoma_&_paraganglioma	-1144.50928
TCGA-CC-A7IF	liver_cancer	-742.55783
TCGA-E9-A1NG	breast_cancer	650.62053
TCGA-06-0157	glioblastoma	182.28564
TCGA-FS-A1ZC	melanoma	-1046.49998
TCGA-F5-6464	rectal_cancer	812.28088
TCGA-E2-A14R	breast_cancer	803.70506
TCGA-AK-3429	kidney_clear_cell_carcinoma	1880.40875
TCGA-AA-3527	colon_cancer	821.50906
TCGA-CM-5349	colon_cancer	138.47604
TCGA-ND-A4W6	uterine_carcinosarcoma_	771.97635
TCGA-G7-6795	kidney_papillary_cell_carcinoma	55.91975
TCGA-18-3406	lung_squamous_cell_carcinoma	1327.01717
TCGA-BJ-A18Y	thyroid_cancer_	-814.39992
TCGA-CR-7374	head_and_neck_cancer	123.84753
TCGA-DU-7290	lower_grade_glioma	782.47769
TCGA-67-6216	lung_adenocarcinoma	1315.55240
TCGA-OR-A5JJ	adrenocortical_cancer	-1052.40637
TCGA-DJ-A2PQ	thyroid_cancer_	-755.80710
TCGA-EE-A2ML	melanoma	726.00243
TCGA-CV-7178	head_and_neck_cancer	857.46798
TCGA-37-5819	lung_squamous_cell_carcinoma	-31.24231
TCGA-CS-5396	lower_grade_glioma	-726.98629
TCGA-DJ-A13V	thyroid_cancer_	-415.55620
TCGA-AC-A2B8	breast_cancer	623.72597
TCGA-55-8090	lung_adenocarcinoma	771.27373
TCGA-HC-A6AQ	prostate_cancer	-895.16298
TCGA-14-0871	glioblastoma	-1418.34174
TCGA-SR-A6N0	pheochromocytoma_&_paraganglioma	-405.20912
TCGA-EE-A2MU	melanoma	1806.57985
TCGA-ER-A194	melanoma	1117.53984
TCGA-BP-5180	kidney_clear_cell_carcinoma	1364.37225
TCGA-FS-A1ZM	melanoma	1370.02445
TCGA-E2-A15P	breast_cancer	-568.24809
TCGA-BA-5152	head_and_neck_cancer	1184.97260
TCGA-C5-A7CM	cervical_cancer	-670.58582
TCGA-86-7714	lung_adenocarcinoma	860.97750
TCGA-DY-A1DD	rectal_cancer	-842.06331
TCGA-CZ-5452	kidney_clear_cell_carcinoma	2384.55209
TCGA-CK-4952	colon_cancer	-367.36820
TCGA-D8-A1XJ	breast_cancer	-437.41793
TCGA-BP-4165	kidney_clear_cell_carcinoma	1135.77798
TCGA-B6-A0X0	breast_cancer	-739.42568
TCGA-IM-A3ED	thyroid_cancer_	406.51315
TCGA-EK-A2R7	cervical_cancer	355.32063
TCGA-B6-A409	breast_cancer	-100.05051
TCGA-B0-5399	kidney_clear_cell_carcinoma	1179.99987
TCGA-D8-A1J9	breast_cancer	18.68473
TCGA-B9-4117	kidney_papillary_cell_carcinoma	637.00332
TCGA-22-4601	lung_squamous_cell_carcinoma	-227.58700
TCGA-A2-A04N	breast_cancer	-316.92229
TCGA-06-0878	glioblastoma	675.42699
TCGA-GM-A3NY	breast_cancer	-278.42417
TCGA-HT-7875	lower_grade_glioma	-1524.42502
TCGA-CS-4938	lower_grade_glioma	-527.53539
TCGA-A7-A0DA	breast_cancer	-521.02696
TCGA-55-8510	lung_adenocarcinoma	1830.01415
TCGA-N5-A4RD	uterine_carcinosarcoma_	-1293.26628
TCGA-73-4677	lung_adenocarcinoma	605.38546
TCGA-BJ-A45E	thyroid_cancer_	2965.02243
TCGA-DU-A5TR	lower_grade_glioma	1274.49934
TCGA-FU-A3HY	cervical_cancer	-575.45366
TCGA-DJ-A3UT	thyroid_cancer_	-1048.36631
TCGA-EA-A5ZE	cervical_cancer	1020.90582
TCGA-KL-8335	kidney_chromophobe	-1040.48864
TCGA-CJ-5683	kidney_clear_cell_carcinoma	466.66661
TCGA-DJ-A2Q9	thyroid_cancer_	1842.92610
TCGA-KS-A4I5	thyroid_cancer_	-277.80507
TCGA-EB-A5SF	melanoma	-152.31571
TCGA-D8-A1JJ	breast_cancer	-19.82171
TCGA-A7-A426	breast_cancer	-54.18353
TCGA-A2-A25E	breast_cancer	-533.28655
TCGA-CR-5247	head_and_neck_cancer	-832.11398
TCGA-EM-A2CU	thyroid_cancer_	517.69371
TCGA-J8-A3O1	thyroid_cancer_	-941.03067
TCGA-EJ-7123	prostate_cancer	-1122.03154
TCGA-BH-A0H5	breast_cancer	-463.63541
TCGA-EP-A3JL	liver_cancer	750.71804
TCGA-G5-6641	rectal_cancer	-1065.13956
TCGA-A8-A08I	breast_cancer	1711.50803
TCGA-AQ-A1H3	breast_cancer	123.43832
TCGA-EM-A3OA	thyroid_cancer_	-932.76139
TCGA-EI-6506	rectal_cancer	129.43644
TCGA-FU-A3EO	cervical_cancer	-518.70405
TCGA-CR-6477	head_and_neck_cancer	1037.60300
TCGA-DJ-A4UW	thyroid_cancer_	-25.43743
TCGA-E2-A1IK	breast_cancer	532.94457
TCGA-50-8460	lung_adenocarcinoma	1476.00328
TCGA-EM-A2OZ	thyroid_cancer_	-431.05835
TCGA-HC-7079	prostate_cancer	2504.70262
TCGA-W2-A7HE	pheochromocytoma_&_paraganglioma	169.58144
TCGA-EE-A29Q	melanoma	-668.96958
TCGA-49-4507	lung_adenocarcinoma	1596.45998
TCGA-06-0747	glioblastoma	-592.50577
TCGA-CC-A123	liver_cancer	-195.88622
TCGA-78-7542	lung_adenocarcinoma	335.18026
TCGA-F2-A44H	pancreatic_cancer	1089.33326
TCGA-33-6737	lung_squamous_cell_carcinoma	499.81779
TCGA-EA-A44S	cervical_cancer	604.72789
TCGA-EE-A2GS	melanoma	202.58100
TCGA-EE-A2A2	melanoma	469.53275
TCGA-C8-A12O	breast_cancer	364.76372
TCGA-55-7914	lung_adenocarcinoma	755.30624
TCGA-CJ-5677	kidney_clear_cell_carcinoma	1324.86282
TCGA-ET-A3BX	thyroid_cancer_	-200.97154
TCGA-HT-7856	lower_grade_glioma	-1486.92714
TCGA-DK-A2I1	bladder_cancer	637.80302
TCGA-EJ-5495	prostate_cancer	-219.89929
TCGA-C5-A1BE	cervical_cancer	4.89698
TCGA-DQ-5624	head_and_neck_cancer	268.10716
TCGA-MH-A560	kidney_papillary_cell_carcinoma	-319.29738
TCGA-Q1-A73P	cervical_cancer	231.41844
TCGA-CJ-4643	kidney_clear_cell_carcinoma	1178.32754
TCGA-BP-4326	kidney_clear_cell_carcinoma	695.95632
TCGA-AC-A2BK	breast_cancer	-1111.25568
TCGA-EE-A2GN	melanoma	-429.58486
TCGA-A8-A07G	breast_cancer	20.73771
TCGA-AK-3434	kidney_clear_cell_carcinoma	1066.61452
TCGA-69-7760	lung_adenocarcinoma	-457.50102
TCGA-EM-A3FM	thyroid_cancer_	384.21787
TCGA-BP-4988	kidney_clear_cell_carcinoma	2278.12625
TCGA-B8-5552	kidney_clear_cell_carcinoma	1388.20870
TCGA-EJ-A65G	prostate_cancer	-1345.20177
TCGA-D5-6540	colon_cancer	-45.46513
TCGA-ER-A19B	melanoma	-355.73845
TCGA-EE-A29G	melanoma	308.79346
TCGA-49-4505	lung_adenocarcinoma	1593.88758
TCGA-GV-A3JZ	bladder_cancer	-412.85668
TCGA-J4-8200	prostate_cancer	-928.06898
TCGA-CV-5971	head_and_neck_cancer	1205.42180
TCGA-EA-A6QX	cervical_cancer	584.95744
TCGA-DU-5871	lower_grade_glioma	-202.55163
TCGA-HZ-A49G	pancreatic_cancer	1425.17113
TCGA-PK-A5HA	adrenocortical_cancer	474.56747
TCGA-B0-4816	kidney_clear_cell_carcinoma	1756.98247
TCGA-DU-8158	lower_grade_glioma	408.25170
TCGA-C8-A1HL	breast_cancer	-148.56579
TCGA-EL-A3CX	thyroid_cancer_	-333.34881
TCGA-C5-A2M1	cervical_cancer	786.32088
TCGA-KO-8413	kidney_chromophobe	415.60555
TCGA-DQ-7589	head_and_neck_cancer	-893.42645
TCGA-FG-7641	lower_grade_glioma	-1747.32390
TCGA-CW-5580	kidney_clear_cell_carcinoma	-881.95912
TCGA-EJ-7315	prostate_cancer	318.62284
TCGA-OR-A5L5	adrenocortical_cancer	128.03033
TCGA-D5-6532	colon_cancer	-651.69802
TCGA-AO-A03M	breast_cancer	933.39226
TCGA-CJ-4638	kidney_clear_cell_carcinoma	94.73079
TCGA-DS-A0VN	cervical_cancer	1738.23026
TCGA-B0-5713	kidney_clear_cell_carcinoma	785.08232
TCGA-B6-A0IH	breast_cancer	390.31202
TCGA-C5-A7CH	cervical_cancer	-203.37331
TCGA-EM-A2P1	thyroid_cancer_	1395.44777
TCGA-DR-A0ZM	cervical_cancer	1474.12450
TCGA-HC-8260	prostate_cancer	-1307.60922
TCGA-55-6981	lung_adenocarcinoma	1756.05600
TCGA-J9-A52C	prostate_cancer	40.04391
TCGA-A1-A0SN	breast_cancer	587.69304
TCGA-51-4079	lung_squamous_cell_carcinoma	1388.79898
TCGA-CJ-6033	kidney_clear_cell_carcinoma	846.40778
TCGA-CQ-6222	head_and_neck_cancer	1566.67274
TCGA-EM-A4FK	thyroid_cancer_	-1208.51053
TCGA-HT-7858	lower_grade_glioma	275.04278
TCGA-DJ-A13O	thyroid_cancer_	600.27715
TCGA-ET-A39O	thyroid_cancer_	529.20650
TCGA-66-2793	lung_squamous_cell_carcinoma	-1200.28485
TCGA-FU-A57G	cervical_cancer	-573.88349
TCGA-D3-A51G	melanoma	-112.91425
TCGA-DB-5277	lower_grade_glioma	-1144.40280
TCGA-GM-A2DB	breast_cancer	405.28212
TCGA-EA-A556	cervical_cancer	-978.50509
TCGA-CN-6010	head_and_neck_cancer	-150.35190
TCGA-85-6561	lung_squamous_cell_carcinoma	1436.55087
TCGA-41-4097	glioblastoma	555.65013
TCGA-FG-A4MT	lower_grade_glioma	-871.21215
TCGA-BJ-A45F	thyroid_cancer_	-590.34352
TCGA-DA-A1I2	melanoma	104.87007
TCGA-D8-A1JC	breast_cancer	170.01736
TCGA-B6-A0RI	breast_cancer	-156.03408
TCGA-FR-A3YN	melanoma	398.28260
TCGA-A2-A04X	breast_cancer	1133.49496
TCGA-78-8648	lung_adenocarcinoma	2471.94886
TCGA-19-2629	glioblastoma	492.77370
TCGA-CR-7367	head_and_neck_cancer	595.77498
TCGA-G9-6363	prostate_cancer	-798.76993
TCGA-AR-A24L	breast_cancer	-428.07780
TCGA-GM-A2DA	breast_cancer	1002.45736
TCGA-D3-A51H	melanoma	3114.42939
TCGA-AA-3522	colon_cancer	586.86625
TCGA-CJ-4644	kidney_clear_cell_carcinoma	1398.45975
TCGA-DU-A5TY	lower_grade_glioma	852.84564
TCGA-55-7903	lung_adenocarcinoma	827.76452
TCGA-DD-A1EJ	liver_cancer	-184.32337
TCGA-86-8585	lung_adenocarcinoma	1648.04480
TCGA-DB-A64V	lower_grade_glioma	303.41465
TCGA-60-2711	lung_squamous_cell_carcinoma	-27.09445
TCGA-D3-A2JA	melanoma	1285.94521
TCGA-CR-7389	head_and_neck_cancer	491.34108
TCGA-86-A4JF	lung_adenocarcinoma	1148.44171
TCGA-49-4514	lung_adenocarcinoma	736.90984
TCGA-SP-A6QF	pheochromocytoma_&_paraganglioma	179.05418
TCGA-AR-A1AV	breast_cancer	-365.15497
TCGA-DJ-A1QH	thyroid_cancer_	-285.20475
TCGA-GV-A40E	bladder_cancer	-77.37893
TCGA-D8-A27P	breast_cancer	-681.71461
TCGA-A2-A0EM	breast_cancer	-360.18954
TCGA-CZ-5985	kidney_clear_cell_carcinoma	-1141.46766
TCGA-DB-A64S	lower_grade_glioma	298.14737
TCGA-E9-A245	breast_cancer	-771.05682
TCGA-DY-A0XA	rectal_cancer	-680.80762
TCGA-EJ-5506	prostate_cancer	-972.70055
TCGA-MP-A4TI	lung_adenocarcinoma	2588.40628
TCGA-CH-5768	prostate_cancer	-1071.98627
TCGA-BH-A0DQ	breast_cancer	-409.28026
TCGA-DK-A3IK	bladder_cancer	-587.74383
TCGA-KL-8323	kidney_chromophobe	-838.47510
TCGA-FY-A3BL	thyroid_cancer_	-731.78630
TCGA-LL-A5YM	breast_cancer	-56.88787
TCGA-BA-6873	head_and_neck_cancer	356.54872
TCGA-55-6979	lung_adenocarcinoma	2374.27190
TCGA-AN-A0FS	breast_cancer	-526.65406
TCGA-D5-6531	colon_cancer	226.98868
TCGA-QU-A6IO	prostate_cancer	-412.27724
TCGA-DK-A3WY	bladder_cancer	2825.89208
TCGA-AK-3461	kidney_clear_cell_carcinoma	847.56620
TCGA-DD-A4NK	liver_cancer	-540.24594
TCGA-E3-A3E2	thyroid_cancer_	1074.02134
TCGA-RX-A8JQ	pheochromocytoma_&_paraganglioma	-874.84564
TCGA-TT-A6YK	pheochromocytoma_&_paraganglioma	-456.75187
TCGA-CH-5791	prostate_cancer	-813.87751
TCGA-A6-5662	colon_cancer	800.69046
TCGA-OR-A5L4	adrenocortical_cancer	-581.57923
TCGA-G4-6588	colon_cancer	-65.45164
TCGA-BH-A1F5	breast_cancer	-714.95914
TCGA-BP-4993	kidney_clear_cell_carcinoma	964.81687
TCGA-BQ-5880	kidney_papillary_cell_carcinoma	703.99747
TCGA-C8-A12V	breast_cancer	2554.62017
TCGA-B0-5705	kidney_clear_cell_carcinoma	939.42410
TCGA-BP-4176	kidney_clear_cell_carcinoma	1823.75823
TCGA-EJ-7794	prostate_cancer	-444.88819
TCGA-AR-A24S	breast_cancer	1154.85824
TCGA-BP-4762	kidney_clear_cell_carcinoma	1325.09060
TCGA-B8-4153	kidney_clear_cell_carcinoma	589.54775
TCGA-AO-A0JB	breast_cancer	60.17689
TCGA-A6-6780	colon_cancer	1322.25773
TCGA-GE-A2C6	thyroid_cancer_	1839.63420
TCGA-66-2763	lung_squamous_cell_carcinoma	274.63655
TCGA-91-6831	lung_adenocarcinoma	1994.53153
TCGA-AO-A0J3	breast_cancer	-868.81618
TCGA-ET-A3DU	thyroid_cancer_	1821.02677
TCGA-DO-A1JZ	thyroid_cancer_	-957.54952
TCGA-A8-A08B	breast_cancer	45.55643
TCGA-OR-A5L3	adrenocortical_cancer	-694.10779
TCGA-D8-A1XT	breast_cancer	386.47978
TCGA-64-1678	lung_adenocarcinoma	-609.97865
TCGA-AO-A1KS	breast_cancer	-314.73210
TCGA-DJ-A3UU	thyroid_cancer_	220.61643
TCGA-GN-A26A	melanoma	1258.70609
TCGA-44-A4SU	lung_adenocarcinoma	560.73964
TCGA-BJ-A0Z0	thyroid_cancer_	-1320.84395
TCGA-78-7537	lung_adenocarcinoma	243.80841
TCGA-HW-A5KJ	lower_grade_glioma	-1256.24482
TCGA-DD-A1EB	liver_cancer	436.75766
TCGA-BH-A0C7	breast_cancer	-119.85594
TCGA-DW-7834	kidney_papillary_cell_carcinoma	614.60369
TCGA-FG-7636	lower_grade_glioma	-690.41660
TCGA-55-7574	lung_adenocarcinoma	1929.01292
TCGA-HT-8010	lower_grade_glioma	-893.60142
TCGA-W2-A7HC	pheochromocytoma_&_paraganglioma	13.66375
TCGA-BH-A5IZ	breast_cancer	-223.75014
TCGA-B8-4154	kidney_clear_cell_carcinoma	1302.32623
TCGA-SP-A6QC	pheochromocytoma_&_paraganglioma	491.19890
TCGA-KN-8421	kidney_chromophobe	-1465.97445
TCGA-G9-6379	prostate_cancer	333.94357
TCGA-D8-A1JS	breast_cancer	-720.35503
TCGA-LG-A6GG	liver_cancer	-486.98385
TCGA-AO-A03T	breast_cancer	27.12117
TCGA-28-5213	glioblastoma	1751.69549
TCGA-DK-A3IM	bladder_cancer	-1019.10827
TCGA-RW-A68B	pheochromocytoma_&_paraganglioma	-1225.01873
TCGA-A2-A4RX	breast_cancer	224.13704
TCGA-DU-8168	lower_grade_glioma	-1383.50980
TCGA-CS-5393	lower_grade_glioma	-85.89906
TCGA-CW-5585	kidney_clear_cell_carcinoma	-58.23350
TCGA-39-5029	lung_squamous_cell_carcinoma	736.41256
TCGA-66-2785	lung_squamous_cell_carcinoma	1761.47631
TCGA-AF-4110	rectal_cancer	565.32237
TCGA-G4-6628	colon_cancer	1197.82355
TCGA-D3-A1QB	melanoma	2099.70898
TCGA-EJ-5518	prostate_cancer	-726.66626
TCGA-GD-A3OP	bladder_cancer	427.19480
TCGA-D5-6922	colon_cancer	-210.62322
TCGA-A3-3323	kidney_clear_cell_carcinoma	1448.38456
TCGA-B0-4718	kidney_clear_cell_carcinoma	982.06442
TCGA-FS-A1ZF	melanoma	-727.12489
TCGA-DD-A11C	liver_cancer	279.69847
TCGA-P5-A5EU	lower_grade_glioma	263.17184
TCGA-EE-A17Y	melanoma	-791.72035
TCGA-BH-A0BV	breast_cancer	-835.82098
TCGA-A1-A0SE	breast_cancer	-620.09952
TCGA-06-5858	glioblastoma	285.19271
TCGA-CS-4944	lower_grade_glioma	-351.28859
TCGA-EL-A3TA	thyroid_cancer_	-755.65965
TCGA-QR-A70W	pheochromocytoma_&_paraganglioma	-1070.67897
TCGA-D5-6929	colon_cancer	-40.62899
TCGA-WB-A80Q	pheochromocytoma_&_paraganglioma	-789.83699
TCGA-HC-7817	prostate_cancer	-23.19417
TCGA-HT-7686	lower_grade_glioma	891.15754
TCGA-50-6593	lung_adenocarcinoma	1117.35432
TCGA-BP-4173	kidney_clear_cell_carcinoma	2996.46426
TCGA-HC-7744	prostate_cancer	-1228.85135
TCGA-BQ-7059	kidney_papillary_cell_carcinoma	1684.40236
TCGA-34-2608	lung_squamous_cell_carcinoma	1478.25741
TCGA-DD-A3A3	liver_cancer	969.48221
TCGA-FY-A3I5	thyroid_cancer_	-187.86384
TCGA-RP-A694	melanoma	223.65267
